Year	Location	Name	Label	NC_Accession	Rating	Disease
2013	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Georgia-09B	SB	0.9524
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	Georgia-11J	LS	3
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	Georgia-11J	LS	6
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	Georgia-11J	Yield_UT	3426
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	Georgia-11J	Yield_UT	3039
2013	LEW	ATP-T	Advanced Testing Program - TSWV	Georgia-11J	TSWV	0.0851
2014	LEW	ATP-T	Advanced Testing Program - TSWV	Georgia-11J	TSWV	0.0996
2013	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Georgia-11J	SB	1
2014	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Georgia-11J	SB	0.9167
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	Georgia-12Y	LS	7
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	Georgia-12Y	Yield_UT	2723
2014	LEW	ATP-T	Advanced Testing Program - TSWV	Georgia-12Y	TSWV	0.0609
2014	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Georgia-12Y	SB	0.6212
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	GP-NC 343	LS	2
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	GP-NC 343	LS	3.12
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	GP-NC 343	LS	5.28
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	GP-NC 343	LS	5.38
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	GP-NC 343	LS	2
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	GP-NC 343	LS	2
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	GP-NC 343	LS	2.5
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	GP-NC 343	LS	1.5
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	GP-NC 343	LS	5.65
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	GP-NC 343	LS	4
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	GP-NC 343	LS	4.41
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	GP-NC 343	LS	2.64
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	GP-NC 343	LS	3
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	GP-NC 343	LS	3
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	GP-NC 343	LS	6.21
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	GP-NC 343	LS	6.5
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	GP-NC 343	LS	4
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	GP-NC 343	LS	4.27
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	GP-NC 343	Yield_UT	4303
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	GP-NC 343	Yield_UT	3385
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	GP-NC 343	Yield_UT	2542
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	GP-NC 343	Yield_UT	2819
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	GP-NC 343	Yield_UT	2548
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	GP-NC 343	Yield_UT	3339
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	GP-NC 343	Yield_UT	2889
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	GP-NC 343	Yield_UT	3343
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	GP-NC 343	Yield_UT	2606
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	GP-NC 343	Yield_UT	2691
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	GP-NC 343	Yield_UT	4136
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	GP-NC 343	Yield_UT	5027
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	GP-NC 343	Yield_UT	3179.6625
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	GP-NC 343	Yield_UT	3179.6625
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	GP-NC 343	Yield_UT	3122
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	GP-NC 343	Yield_UT	3198
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	GP-NC 343	Yield_UT	1746.9375
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	GP-NC 343	Yield_UT	3179.6625
2010	LEW	ATP-T	Advanced Testing Program - TSWV	GP-NC 343	TSWV	0.4996
2010	LEW	ATP-T	Advanced Testing Program - TSWV	GP-NC 343	TSWV	0.408
2011	LEW	ATP-T	Advanced Testing Program - TSWV	GP-NC 343	TSWV	0.2453
2011	LEW	ATP-T	Advanced Testing Program - TSWV	GP-NC 343	TSWV	0.3815
2012	LEW	ATP-T	Advanced Testing Program - TSWV	GP-NC 343	TSWV	0.167
2012	LEW	ATP-T	Advanced Testing Program - TSWV	GP-NC 343	TSWV	0.3029
2013	LEW	ATP-T	Advanced Testing Program - TSWV	GP-NC 343	TSWV	0.2949
2013	LEW	ATP-T	Advanced Testing Program - TSWV	GP-NC 343	TSWV	0.1813
2014	LEW	ATP-T	Advanced Testing Program - TSWV	GP-NC 343	TSWV	0.1273
2014	LEW	ATP-T	Advanced Testing Program - TSWV	GP-NC 343	TSWV	0.213
2015	LEW	ATP-T	Advanced Testing Program - TSWV	GP-NC 343	TSWV	0.2654
2015	LEW	ATP-T	Advanced Testing Program - TSWV	GP-NC 343	TSWV	0.2848
2016	LEW	ATP-T	Advanced Testing Program - TSWV	GP-NC 343	TSWV	0.1801
2016	LEW	ATP-T	Advanced Testing Program - TSWV	GP-NC 343	TSWV	0.1685
2017	LEW	ATP-T	Advanced Testing Program - TSWV	GP-NC 343	TSWV	0.2154
2017	LEW	ATP-T	Advanced Testing Program - TSWV	GP-NC 343	TSWV	0.2659
2018	LEW	ATP-T	Advanced Testing Program - TSWV	GP-NC 343	TSWV	0.1914
2018	LEW	ATP-T	Advanced Testing Program - TSWV	GP-NC 343	TSWV	0.4705
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	GP-NC 343	SB	0.6899
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	GP-NC 343	SB	0.7714
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	GP-NC 343	SB	1
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	GP-NC 343	SB	0.495
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	GP-NC 343	SB	0.5343
2013	RMT	ATP-S	Advanced Testing Program - Sclerotinia	GP-NC 343	SB	0.9024
2013	RMT	ATP-S	Advanced Testing Program - Sclerotinia	GP-NC 343	SB	0.5905
2014	RMT	ATP-S	Advanced Testing Program - Sclerotinia	GP-NC 343	SB	0.85
2014	RMT	ATP-S	Advanced Testing Program - Sclerotinia	GP-NC 343	SB	0.9259
2015	RMT	ATP-S	Advanced Testing Program - Sclerotinia	GP-NC 343	SB	0.8075
2015	RMT	ATP-S	Advanced Testing Program - Sclerotinia	GP-NC 343	SB	0.6117
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	GP-NC 343	SB	0.7914
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	GP-NC 343	SB	0.8667
2017	RMT	ATP-S	Advanced Testing Program - Sclerotinia	GP-NC 343	SB	0.679088
2017	RMT	ATP-S	Advanced Testing Program - Sclerotinia	GP-NC 343	SB	0.679088
2018	RMT	ATP-S	Advanced Testing Program - Sclerotinia	GP-NC 343	SB	0.07712
2018	RMT	ATP-S	Advanced Testing Program - Sclerotinia	GP-NC 343	SB	0.2725
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	Gregory	LS	2.5
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	Gregory	LS	3.83
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	Gregory	LS	8.31
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	Gregory	LS	2.5
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	Gregory	LS	2.5
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	Gregory	LS	6.44
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	Gregory	Yield_UT	4106
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	Gregory	Yield_UT	2359
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	Gregory	Yield_UT	1373
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	Gregory	Yield_UT	2489
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	Gregory	Yield_UT	3668
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	Gregory	Yield_UT	2799
2010	LEW	ATP-T	Advanced Testing Program - TSWV	Gregory	TSWV	0.4522
2010	LEW	ATP-T	Advanced Testing Program - TSWV	Gregory	TSWV	0.4991
2011	LEW	ATP-T	Advanced Testing Program - TSWV	Gregory	TSWV	0.5112
2012	LEW	ATP-T	Advanced Testing Program - TSWV	Gregory	TSWV	0.2367
2012	LEW	ATP-T	Advanced Testing Program - TSWV	Gregory	TSWV	0.4165
2018	LEW	ATP-T	Advanced Testing Program - TSWV	Gregory	TSWV	0.4383
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Gregory	SB	0.9333
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Gregory	SB	0.7429
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Gregory	SB	0.5322
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Gregory	SB	0.611
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	HTS 02-06	LS	2.5
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	HTS 02-06	Yield_UT	1596
2010	LEW	ATP-T	Advanced Testing Program - TSWV	HTS 02-06	TSWV	0.2306
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	HTS 02-06	SB	0.7116
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	HTS 02-08	SB	0.636
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	HTS 02-08	SB	0.5125
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	HTS 15-01ol	LS	2.39
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	HTS 15-01ol	Yield_UT	3509
2015	LEW	ATP-T	Advanced Testing Program - TSWV	HTS 15-01ol	TSWV	0.0961
2015	RMT	ATP-S	Advanced Testing Program - Sclerotinia	HTS 15-01ol	SB	0.4328
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	HTS 15-02ol	LS	4.1
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	HTS 15-02ol	Yield_UT	3846
2015	LEW	ATP-T	Advanced Testing Program - TSWV	HTS 15-02ol	TSWV	0.1199
2015	RMT	ATP-S	Advanced Testing Program - Sclerotinia	HTS 15-02ol	SB	0.6635
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	HTS 15-03ol	LS	2.78
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	HTS 15-03ol	Yield_UT	3997
2015	LEW	ATP-T	Advanced Testing Program - TSWV	HTS 15-03ol	TSWV	0.0357
2015	RMT	ATP-S	Advanced Testing Program - Sclerotinia	HTS 15-03ol	SB	0.2743
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	HTS 15-04ol	LS	3.41
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	HTS 15-04ol	Yield_UT	4829
2015	LEW	ATP-T	Advanced Testing Program - TSWV	HTS 15-04ol	TSWV	0.0741
2015	RMT	ATP-S	Advanced Testing Program - Sclerotinia	HTS 15-04ol	SB	0.4803
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	HTS 16-01	LS	3.5
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	HTS 16-01	Yield_UT	
2016	LEW	ATP-T	Advanced Testing Program - TSWV	HTS 16-01	TSWV	0.0928
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	HTS 16-01	SB	0.9048
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	HTS 16-02	LS	2.5
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	HTS 16-02	Yield_UT	
2016	LEW	ATP-T	Advanced Testing Program - TSWV	HTS 16-02	TSWV	0.0963
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	HTS 16-02	SB	0.8
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	HTS 16-03	LS	3
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	HTS 16-03	Yield_UT	
2016	LEW	ATP-T	Advanced Testing Program - TSWV	HTS 16-03	TSWV	0.1021
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	HTS 16-03	SB	0.6083
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	HTS 16-04	LS	3.5
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	HTS 16-04	LS	7
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	HTS 16-04	Yield_UT	2882
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	HTS 16-04	Yield_UT	2882
2016	LEW	ATP-T	Advanced Testing Program - TSWV	HTS 16-04	TSWV	0.0775
2017	LEW	ATP-T	Advanced Testing Program - TSWV	HTS 16-04	TSWV	0.1413
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	HTS 16-04	SB	0.4444
2017	RMT	ATP-S	Advanced Testing Program - Sclerotinia	HTS 16-04	SB	0.4444
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	HTS 16-04 	LS	3.5
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	HTS 16-04 	Yield_UT	1678.875
2018	LEW	ATP-T	Advanced Testing Program - TSWV	HTS 16-04 	TSWV	0.1128
2018	RMT	ATP-S	Advanced Testing Program - Sclerotinia	HTS 16-04 	SB	0.1981
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	HTS 16-05	LS	2.5
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	HTS 16-05	LS	6
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	HTS 16-05	Yield_UT	3118
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	HTS 16-05	Yield_UT	3118
2016	LEW	ATP-T	Advanced Testing Program - TSWV	HTS 16-05	TSWV	0.1474
2017	LEW	ATP-T	Advanced Testing Program - TSWV	HTS 16-05	TSWV	0.1377
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	HTS 16-05	SB	0.4091
2017	RMT	ATP-S	Advanced Testing Program - Sclerotinia	HTS 16-05	SB	0.4091
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	HTS 16-06	LS	2.5
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	HTS 16-06	LS	6
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	HTS 16-06	LS	3
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	HTS 16-06	Yield_UT	2515.40625
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	HTS 16-06	Yield_UT	2694
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	HTS 16-06	Yield_UT	2336.8125
2016	LEW	ATP-T	Advanced Testing Program - TSWV	HTS 16-06	TSWV	0.1478
2017	LEW	ATP-T	Advanced Testing Program - TSWV	HTS 16-06	TSWV	0.1349
2018	LEW	ATP-T	Advanced Testing Program - TSWV	HTS 16-06	TSWV	0.1047
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	HTS 16-06	SB	0.8274
2017	RMT	ATP-S	Advanced Testing Program - Sclerotinia	HTS 16-06	SB	0.42885
2018	RMT	ATP-S	Advanced Testing Program - Sclerotinia	HTS 16-06	SB	0.0303
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	HTS 16-07	LS	3
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	HTS 16-07	Yield_UT	
2016	LEW	ATP-T	Advanced Testing Program - TSWV	HTS 16-07	TSWV	0.0662
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	HTS 16-07	SB	0.8056
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	HTS 18-01	LS	4.5
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	HTS 18-01	Yield_UT	2215.8125
2018	LEW	ATP-T	Advanced Testing Program - TSWV	HTS 18-01	TSWV	0.3009
2018	RMT	ATP-S	Advanced Testing Program - Sclerotinia	HTS 18-01	SB	0.08929
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	HTS 18-02	LS	3.5
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	HTS 18-02	Yield_UT	1595.6875
2018	LEW	ATP-T	Advanced Testing Program - TSWV	HTS 18-02	TSWV	0.2872
2018	RMT	ATP-S	Advanced Testing Program - Sclerotinia	HTS 18-02	SB	0.1429
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	HTS 18-03	LS	2
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	HTS 18-03	Yield_UT	2412.4375
2018	LEW	ATP-T	Advanced Testing Program - TSWV	HTS 18-03	TSWV	0.1283
2018	RMT	ATP-S	Advanced Testing Program - Sclerotinia	HTS 18-03	SB	0.08159
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	HTS 484-208	LS	8
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	HTS 484-208	Yield_UT	2455
2017	LEW	ATP-T	Advanced Testing Program - TSWV	HTS 484-208	TSWV	0.2605
2017	RMT	ATP-S	Advanced Testing Program - Sclerotinia	HTS 484-208	SB	
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	HTS 486-238	LS	6.5
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	HTS 486-238	Yield_UT	2925
2017	LEW	ATP-T	Advanced Testing Program - TSWV	HTS 486-238	TSWV	0.0871
2017	RMT	ATP-S	Advanced Testing Program - Sclerotinia	HTS 486-238	SB	
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N02003	SB	0.6417
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N02018	SB	0.6954
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N02020	SB	0.5709
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N02037	SB	0.6705
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	N03020	LS	4.38
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	N03020	Yield_UT	2496
2010	LEW	ATP-T	Advanced Testing Program - TSWV	N03020	TSWV	0.7107
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N03020	SB	0.7857
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	N03023	LS	2.5
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	N03023	Yield_UT	3834
2010	LEW	ATP-T	Advanced Testing Program - TSWV	N03023	TSWV	0.5202
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N03023	SB	0.2637
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	N03064	LS	5.41
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	N03064	Yield_UT	2630
2010	LEW	ATP-T	Advanced Testing Program - TSWV	N03064	TSWV	0.5511
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N03064	SB	0.4717
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N03074	SB	1
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	N03080	LS	2.5
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	N03080	Yield_UT	3615
2010	LEW	ATP-T	Advanced Testing Program - TSWV	N03080	TSWV	0.4676
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N03080	SB	0.8788
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	N03085	LS	3
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	N03085	Yield_UT	4379
2010	LEW	ATP-T	Advanced Testing Program - TSWV	N03085	TSWV	0.461
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N03085	SB	0.4702
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	N03088	LS	2.5
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	N03088	Yield_UT	4311
2010	LEW	ATP-T	Advanced Testing Program - TSWV	N03088	TSWV	0.4766
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N03088	SB	0.3909
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N04018	SB	0.7492
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	N04067	LS	3.87
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	N04067	Yield_UT	2950
2010	LEW	ATP-T	Advanced Testing Program - TSWV	N04067	TSWV	0.3764
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N04067	SB	0.4484
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	N04072	LS	3.71
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	N04072	Yield_UT	2991
2010	LEW	ATP-T	Advanced Testing Program - TSWV	N04072	TSWV	0.3574
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N04072	SB	0.6323
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	N04074	LS	3.58
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	N04074	Yield_UT	3203
2010	LEW	ATP-T	Advanced Testing Program - TSWV	N04074	TSWV	0.2612
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N04074	SB	0.8611
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	N05006	LS	3.52
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	N05006	Yield_UT	4457
2010	LEW	ATP-T	Advanced Testing Program - TSWV	N05006	TSWV	0.2981
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N05006	SB	0.5583
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N05007	SB	0.5374
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	N05008	LS	3.1
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	N05008	Yield_UT	3595
2010	LEW	ATP-T	Advanced Testing Program - TSWV	N05008	TSWV	0.3943
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N05008	SB	0.6591
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	N05013	LS	3.84
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	N05013	Yield_UT	1956
2010	LEW	ATP-T	Advanced Testing Program - TSWV	N05013	TSWV	0.6431
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N05013	SB	0.5746
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N05014	SB	0.5167
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	N05016	LS	3.93
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	N05016	Yield_UT	2439
2010	LEW	ATP-T	Advanced Testing Program - TSWV	N05016	TSWV	0.662
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N05016	SB	0.537
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N05018	SB	0.5417
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	N05024	LS	3.46
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	N05024	Yield_UT	2921
2010	LEW	ATP-T	Advanced Testing Program - TSWV	N05024	TSWV	0.5314
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N05024	SB	0.4545
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	N05042	LS	2
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	N05042	LS	6.31
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N05042	LS	2
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	N05042	LS	2.5
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	N05042	Yield_UT	3426
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	N05042	Yield_UT	2219
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N05042	Yield_UT	3890
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	N05042	Yield_UT	2806
2010	LEW	ATP-T	Advanced Testing Program - TSWV	N05042	TSWV	0.3763
2011	LEW	ATP-T	Advanced Testing Program - TSWV	N05042	TSWV	0.527
2012	LEW	ATP-T	Advanced Testing Program - TSWV	N05042	TSWV	0.1856
2013	LEW	ATP-T	Advanced Testing Program - TSWV	N05042	TSWV	0.1741
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N05042	SB	0.401
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N05042	SB	1
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N05042	SB	0.3396
2013	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N05042	SB	0.2457
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	N05044	LS	2
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	N05044	Yield_UT	3895
2010	LEW	ATP-T	Advanced Testing Program - TSWV	N05044	TSWV	0.3256
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N05044	SB	0.3439
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N05049	SB	0.3786
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N05056	SB	0.5333
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	N06001	LS	3.41
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	N06001	Yield_UT	2485
2010	LEW	ATP-T	Advanced Testing Program - TSWV	N06001	TSWV	0.2435
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N06001	SB	0.2984
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	N06002	LS	3.26
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	N06002	LS	7.89
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	N06002	Yield_UT	3274
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	N06002	Yield_UT	2510
2010	LEW	ATP-T	Advanced Testing Program - TSWV	N06002	TSWV	0.4849
2011	LEW	ATP-T	Advanced Testing Program - TSWV	N06002	TSWV	0.4224
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N06002	SB	0.2857
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N06002	SB	0.9048
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	N06007	LS	4.13
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	N06007	LS	8.33
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	N06007	Yield_UT	2730
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	N06007	Yield_UT	1892
2010	LEW	ATP-T	Advanced Testing Program - TSWV	N06007	TSWV	0.4029
2011	LEW	ATP-T	Advanced Testing Program - TSWV	N06007	TSWV	0.3653
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N06007	SB	0.5303
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N06007	SB	0.875
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N06012	SB	0.3875
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	N06015	LS	3.57
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	N06015	LS	8.72
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	N06015	Yield_UT	2789
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	N06015	Yield_UT	1436
2010	LEW	ATP-T	Advanced Testing Program - TSWV	N06015	TSWV	0.5564
2011	LEW	ATP-T	Advanced Testing Program - TSWV	N06015	TSWV	0.5363
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N06015	SB	0.4028
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N06015	SB	0.9259
